Date,Close,Open,High,Low,Volume,Change
2001-08-09,549.67,554.46,559.17,549.67,318620000.0,-0.0287
2001-08-10,555.34,556.04,558.27,552.0,286540000.0,0.0103
2001-08-13,562.0,558.48,562.0,552.17,298620000.0,0.012
2001-08-14,577.15,565.2,577.24,564.86,539430000.0,0.027000000000000003
2001-08-16,580.95,571.19,582.8,569.53,525650000.0,0.0066
2001-08-17,580.99,582.93,585.36,577.1,437370000.0,0.0001
2001-08-20,567.09,568.88,574.16,566.42,381820000.0,-0.0239
2001-08-21,568.68,571.77,572.86,561.44,356390000.0,0.0028000000000000004
2001-08-22,574.87,560.53,575.3,560.53,525820000.00000006,0.0109
2001-08-23,570.07,578.62,580.51,568.82,482270000.0,-0.0083
2001-08-24,569.31,571.97,573.19,563.9,415290000.0,-0.0013
2001-08-27,578.74,577.46,585.34,574.71,478610000.0,0.0166
2001-08-28,576.51,577.75,578.62,573.1,445220000.0,-0.0039000000000000003
2001-08-29,565.63,569.77,570.03,563.28,469000000.0,-0.0189
2001-08-30,564.36,555.98,564.36,554.47,711800000.0,-0.0022
2001-08-31,545.11,552.78,554.48,542.21,720390000.0,-0.0341
2001-09-03,541.83,545.02,547.63,539.17,415210000.0,-0.006
2001-09-04,558.79,543.1,558.79,540.33,499960000.0,0.0313
2001-09-05,551.91,550.43,553.61,547.88,788720000.0,-0.0123
2001-09-06,552.59,552.41,559.17,551.35,588150000.0,0.0012
2001-09-07,555.08,546.79,555.51,544.73,491280000.0,0.0045000000000000005
2001-09-10,550.73,547.99,551.26,545.16,595820000.0,-0.0078000000000000005
2001-09-11,540.57,550.9,553.61,539.72,612390000.0,-0.0184
2001-09-12,475.6,490.14,499.9,474.58,242830000.0,-0.1202
2001-09-13,499.25,491.61,499.25,484.49,1020000000.0,0.049699999999999994
2001-09-14,482.29,497.15,497.15,472.98,1020000000.0,-0.034
2001-09-17,468.76,475.31,476.42,464.39,732190000.0,-0.0281
2001-09-18,484.93,481.45,485.12,478.24,693030000.0,0.0345
2001-09-19,486.75,484.16,491.99,480.4,783890000.0,0.0038
2001-09-20,480.27,482.79,482.79,473.5,627800000.0,-0.013300000000000001
2001-09-21,472.31,466.57,472.31,463.54,564260000.0,-0.0166
2001-09-24,482.19,473.75,482.19,471.91,538750000.0,0.0209
2001-09-25,472.13,491.59,491.68,470.38,640130000.0,-0.0209
2001-09-26,472.85,473.41,475.8,468.48,423400000.0,0.0015
2001-09-27,472.38,467.45,472.38,464.42,453270000.0,-0.001
2001-09-28,479.68,475.56,483.21,472.71,426740000.0,0.0155
2001-10-04,500.64,498.87,501.22,494.76,547900000.0,0.0437
2001-10-05,501.92,499.8,502.11,496.66,781830000.0,0.0026
2001-10-08,496.13,497.44,501.56,493.12,687410000.0,-0.0115
2001-10-09,507.61,501.02,509.21,501.02,655190000.0,0.0231
2001-10-10,503.46,503.08,505.41,500.44,474780000.0,-0.008199999999999999
2001-10-11,517.05,514.84,519.56,513.87,598510000.0,0.027000000000000003
2001-10-12,516.4,526.06,526.2,510.93,628110000.0,-0.0013
2001-10-15,513.99,513.55,517.47,511.29,373170000.0,-0.004699999999999999
2001-10-16,521.91,514.43,522.16,514.04,419500000.0,0.0154
2001-10-17,528.29,527.81,529.54,522.37,448540000.0,0.012199999999999999
2001-10-18,524.21,522.31,526.49,519.41,387710000.0,-0.0077
2001-10-19,528.04,522.93,530.08,521.42,661530000.0,0.0073
2001-10-22,528.7,532.0,532.12,524.32,428960000.0,0.0012
2001-10-23,530.5,533.68,538.29,530.45,466380000.0,0.0034000000000000002
2001-10-24,541.49,532.63,541.96,531.46,382280000.0,0.0207
2001-10-25,542.19,542.83,545.12,539.62,640980000.0,0.0013
2001-10-26,543.41,545.15,547.25,539.91,359670000.0,0.0023
2001-10-29,547.87,548.22,550.93,544.07,412830000.0,0.008199999999999999
2001-10-30,533.87,538.99,539.93,533.2,359380000.0,-0.0256
2001-10-31,537.81,530.53,537.81,529.75,592320000.0,0.0074
2001-11-01,544.09,540.63,546.12,536.2,461560000.0,0.011699999999999999
2001-11-02,550.57,547.99,554.05,547.51,855830000.0,0.011899999999999999
2001-11-05,561.62,555.62,561.62,552.89,417340000.0,0.020099999999999996
2001-11-06,565.47,567.35,569.82,565.47,493970000.0,0.0069
2001-11-07,562.03,567.03,567.94,560.88,449360000.0,-0.0060999999999999995
2001-11-08,573.04,564.82,574.75,564.82,531370000.0,0.0196
2001-11-09,576.75,575.1,579.19,569.71,823660000.0,0.006500000000000001
2001-11-12,584.48,581.71,584.48,575.58,743090000.0,0.0134
2001-11-13,588.83,580.87,589.64,577.19,861850000.0,0.0074
2001-11-14,606.68,595.0,606.68,592.89,943720000.0,0.030299999999999997
2001-11-15,606.44,602.09,612.32,600.72,803720000.0,-0.0004
2001-11-16,610.88,605.71,612.53,602.83,705220000.0,0.0073
2001-11-19,626.43,610.77,630.02,610.77,973070000.0,0.0255
2001-11-20,616.33,630.97,636.06,614.19,918020000.0,-0.0161
2001-11-21,615.45,609.88,621.17,609.18,709150000.0,-0.0014000000000000002
2001-11-22,624.56,617.82,624.56,609.81,771320000.0,0.0148
2001-11-23,645.18,627.45,647.2,627.45,802070000.0,0.033
2001-11-26,674.56,655.08,674.56,654.87,783740000.0,0.0455
2001-11-27,670.1,674.61,680.91,661.44,807310000.0,-0.0066
2001-11-28,632.02,661.98,665.07,630.76,717860000.0,-0.056799999999999996
2001-11-29,628.86,624.18,641.11,616.51,650930000.0,-0.005
2001-11-30,643.89,645.63,649.4,640.23,792570000.0,0.0239
2001-12-03,650.66,643.61,654.0,631.87,888600000.0,0.0105
2001-12-04,649.9,648.51,656.33,642.74,897580000.0,-0.0012
2001-12-05,688.31,663.48,696.06,663.48,789590000.0,0.0591
2001-12-06,686.61,707.06,715.93,678.81,869670000.0,-0.0025
2001-12-07,704.5,691.37,708.15,683.62,670360000.0,0.026099999999999998
2001-12-10,668.77,701.36,702.01,665.74,669060000.0,-0.0507
2001-12-11,670.08,659.76,671.68,655.65,565260000.0,0.002
2001-12-12,681.43,667.01,683.26,658.17,539220000.0,0.0169
2001-12-13,676.59,682.47,684.31,667.95,577060000.0,-0.0070999999999999995
2001-12-14,665.2,666.99,676.66,660.76,498290000.0,-0.0168
2001-12-17,648.28,661.29,662.08,645.87,531840000.00000006,-0.0254
2001-12-18,643.76,655.97,662.59,639.62,600160000.0,-0.006999999999999999
2001-12-19,647.05,652.91,654.63,642.65,627560000.0,0.0051
2001-12-20,664.51,649.3,666.48,642.86,503990000.0,0.027000000000000003
2001-12-21,644.71,651.9,653.93,641.7,355180000.0,-0.0298
2001-12-24,646.49,647.73,655.3,642.26,390800000.0,0.0028000000000000004
2001-12-26,653.87,650.23,655.2,648.84,568380000.0,0.011399999999999999
2001-12-27,668.55,650.31,672.55,646.3,541630000.0,0.0225
2001-12-28,693.7,680.22,695.96,680.22,514799999.99999994,0.037599999999999995
2002-01-02,724.95,698.0,725.06,690.36,618720000.0,0.045
2002-01-03,727.66,726.76,735.77,722.35,752580000.0,0.0037
2002-01-04,747.72,744.46,750.83,739.14,630660000.0,0.0276
2002-01-07,751.48,748.54,757.81,735.55,753590000.0,0.005
2002-01-08,734.76,747.21,750.89,734.76,799320000.0,-0.0222
2002-01-09,751.61,732.38,751.61,729.34,942650000.0,0.0229
2002-01-10,728.23,747.44,751.83,728.22,1060000000.0,-0.0311
2002-01-11,727.36,737.31,742.34,718.74,798940000.0,-0.0012
2002-01-14,744.03,721.43,744.03,720.78,751480000.0,0.0229
2002-01-15,718.64,732.58,732.58,716.34,730830000.0,-0.0341
2002-01-16,710.95,718.08,723.89,710.95,548370000.0,-0.010700000000000001
2002-01-17,713.5,703.43,715.9,698.3,714740000.0,0.0036
2002-01-18,708.47,713.35,718.39,705.21,537670000.0,-0.006999999999999999
2002-01-21,717.35,704.73,717.35,701.01,522460000.00000006,0.0125
2002-01-22,724.36,721.65,731.09,717.77,700490000.0,0.0098
2002-01-23,742.62,715.79,742.84,714.61,588840000.0,0.0252
2002-01-24,757.71,749.6,763.42,748.18,717440000.0,0.0203
2002-01-25,774.68,769.51,784.12,766.59,760390000.0,0.022400000000000003
2002-01-28,780.24,787.65,787.65,773.49,705800000.0,0.0072
2002-01-29,774.03,780.47,784.46,769.53,679200000.0,-0.008
2002-01-30,749.45,748.78,759.24,745.77,778490000.0,-0.0318
2002-01-31,748.07,761.12,762.22,742.89,670590000.0,-0.0018
2002-02-01,742.42,757.07,761.85,739.15,758400000.0,-0.0076
2002-02-04,730.21,740.98,747.36,728.58,554920000.0,-0.016399999999999998
2002-02-05,739.91,720.7,739.91,718.86,553700000.0,0.013300000000000001
2002-02-06,741.55,736.45,745.63,736.45,585580000.0,0.0022
2002-02-07,727.71,736.62,746.96,724.69,504380000.0,-0.0187
2002-02-08,739.66,730.82,739.66,722.53,522880000.0,0.016399999999999998
2002-02-14,796.18,764.15,796.18,762.41,759500000.0,0.0764
2002-02-15,783.59,781.99,793.67,781.66,747940000.0,-0.0158
2002-02-18,790.37,783.75,795.37,782.93,869360000.0,0.0087
2002-02-19,782.27,794.33,797.73,779.95,677910000.0,-0.0102
2002-02-20,776.89,774.01,780.54,769.71,589390000.0,-0.0069
2002-02-21,787.62,788.63,789.48,772.5,639440000.0,0.0138
2002-02-22,792.0,774.78,792.64,773.4,683510000.0,0.005600000000000001
2002-02-25,791.48,796.8,801.97,786.73,478980000.0,-0.0007000000000000001
2002-02-26,801.14,806.22,810.43,795.42,591110000.0,0.012199999999999999
2002-02-27,822.11,800.7,822.11,800.7,695060000.0,0.0262
2002-02-28,819.99,825.12,826.6,815.52,676070000.0,-0.0026
2002-03-04,834.21,842.21,847.39,834.21,621760000.0,0.0173
2002-03-05,841.95,847.86,847.86,834.95,762960000.0,0.009300000000000001
2002-03-06,843.06,840.45,850.61,837.05,904900000.0,0.0013
2002-03-07,829.44,847.86,850.08,826.2,734590000.0,-0.016200000000000003
2002-03-08,825.27,828.9,833.72,815.54,626570000.0,-0.005
2002-03-11,827.02,828.22,830.38,818.43,541710000.0,0.0021
2002-03-12,846.03,824.48,846.03,824.48,651580000.0,0.023
2002-03-13,849.13,841.93,854.48,839.48,593070000.0,0.0037
2002-03-14,856.86,846.64,856.86,829.05,686320000.0,0.0091
2002-03-15,860.36,847.57,868.02,845.4,717110000.0,0.0040999999999999995
2002-03-18,869.71,877.19,878.32,863.65,753890000.0,0.0109
2002-03-19,889.98,872.65,890.44,869.86,701780000.0,0.0233
2002-03-20,887.48,895.33,903.79,882.1,760330000.0,-0.0028000000000000004
2002-03-21,885.64,875.61,891.56,875.61,648150000.0,-0.0021
2002-03-22,895.98,890.32,908.4,883.26,664130000.0,0.011699999999999999
2002-03-25,879.41,901.43,903.77,879.41,576100000.0,-0.018500000000000003
2002-03-26,881.03,872.57,884.18,872.57,465580000.0,0.0018
2002-03-27,902.46,888.32,903.98,884.84,608040000.0,0.024300000000000002
2002-03-28,892.67,905.19,914.93,892.67,654130000.0,-0.0108
2002-03-29,895.58,902.05,906.25,893.18,454920000.0,0.0033
2002-04-01,875.83,900.47,900.47,874.9,489780000.0,-0.022099999999999998
2002-04-02,905.34,878.9,905.34,871.45,506170000.0,0.0337
2002-04-03,918.59,899.98,919.89,898.28,547820000.0,0.0146
2002-04-04,918.01,912.94,920.87,908.82,500370000.0,-0.0006
2002-04-08,900.69,920.83,926.23,900.24,556230000.0,-0.0189
2002-04-09,888.67,903.79,905.26,884.43,656990000.0,-0.013300000000000001
2002-04-10,856.03,882.08,882.08,855.47,562310000.0,-0.036699999999999997
2002-04-11,862.86,858.22,873.25,853.18,726330000.0,0.008
2002-04-12,875.69,855.04,875.72,854.12,802880000.0,0.0149
2002-04-15,894.28,879.04,897.1,877.99,942710000.0,0.0212
2002-04-16,901.29,896.41,904.61,891.0,741690000.0,0.0078000000000000005
2002-04-17,930.51,919.47,932.67,918.67,775590000.0,0.032400000000000005
2002-04-18,937.61,926.69,941.74,925.06,884760000.0,0.0076
2002-04-19,923.94,936.89,941.46,922.18,851680000.0,-0.0146
2002-04-22,920.89,930.1,943.54,912.54,804780000.0,-0.0033
2002-04-23,925.7,918.06,927.1,909.07,803270000.0,0.0052
2002-04-24,915.69,921.75,927.15,906.01,745380000.0,-0.0108
2002-04-25,872.58,898.44,903.4,872.58,615700000.0,-0.0471
2002-04-26,869.65,871.54,878.32,864.06,648920000.0,-0.0034000000000000002
2002-04-29,838.51,848.52,863.1,833.42,584420000.0,-0.0358
2002-04-30,842.34,840.31,847.19,829.16,992270000.0,0.0046
2002-05-02,859.86,855.41,860.72,844.2,695010000.0,0.0208
2002-05-03,856.72,852.04,859.32,836.71,630180000.0,-0.0037
2002-05-06,826.87,840.93,843.57,826.87,493880000.0,-0.0348
2002-05-07,826.34,814.06,826.34,811.66,564490000.0,-0.0006
2002-05-08,844.67,839.02,850.9,837.26,658850000.0,0.0222
2002-05-09,838.67,865.3,869.45,838.67,968370000.0,-0.0070999999999999995
2002-05-10,817.93,835.03,842.33,812.8,447520000.0,-0.024700000000000003
2002-05-13,821.89,808.97,827.03,804.91,414170000.0,0.0048
2002-05-14,837.37,834.49,839.8,826.96,702630000.0,0.018799999999999997
2002-05-15,862.62,850.58,866.03,850.58,625600000.0,0.0302
2002-05-16,858.04,861.95,867.21,856.7,881740000.0,-0.0053
2002-05-17,875.03,867.44,878.39,866.7,862080000.0,0.019799999999999998
2002-05-20,865.78,876.37,878.68,865.11,620170000.0,-0.0106
2002-05-21,837.56,858.42,862.92,836.62,740650000.0,-0.0326
2002-05-22,863.06,837.59,863.06,829.5,664460000.0,0.0304
2002-05-23,845.51,858.5,863.16,844.15,952260000.0,-0.0203
2002-05-24,854.57,853.41,861.03,851.01,786320000.0,0.010700000000000001
2002-05-27,840.57,850.12,860.37,836.89,618480000.0,-0.016399999999999998
2002-05-28,848.8,845.78,849.34,834.64,806580000.0,0.0098
2002-05-29,835.19,838.73,838.73,821.81,839180000.0,-0.016
2002-05-30,815.61,825.84,831.52,812.12,589170000.0,-0.023399999999999997
2002-05-31,796.4,815.14,820.51,794.92,686760000.0,-0.0236
2002-06-03,804.93,793.53,807.15,787.04,566890000.0,0.010700000000000001
2002-06-04,806.33,789.0,807.19,785.58,584330000.0,0.0017000000000000001
2002-06-05,809.59,813.04,818.55,808.08,703390000.0,0.004
2002-06-07,795.16,793.9,799.26,788.12,833270000.0,-0.0178
2002-06-10,811.9,803.18,814.69,802.02,1130000000.0,0.021099999999999997
2002-06-11,815.33,810.08,816.17,803.2,952170000.0,0.0042
2002-06-12,823.06,809.53,823.06,807.37,615830000.0,0.0095
2002-06-14,822.01,820.43,832.26,820.2,596570000.0,-0.0013
2002-06-17,809.16,824.18,828.07,809.16,645260000.0,-0.015600000000000001
2002-06-18,809.4,824.25,827.49,809.39,661370000.0,0.0003
2002-06-19,776.37,806.36,814.25,770.48,687810000.0,-0.0408
2002-06-20,776.81,769.83,779.93,764.53,834510000.0,0.0006
2002-06-21,778.53,767.5,783.35,758.95,773180000.0,0.0022
2002-06-24,767.92,767.83,773.83,755.81,614260000.0,-0.013600000000000001
2002-06-25,755.92,773.75,778.68,753.82,660800000.0,-0.015600000000000001
2002-06-26,701.87,735.44,735.44,699.15,605440000.0,-0.07150000000000001
2002-06-27,710.43,717.89,722.06,703.52,894870000.0,0.012199999999999999
2002-06-28,742.72,723.73,747.62,722.63,640960000.0,0.0455
2002-07-02,746.23,722.58,750.6,720.7,430080000.0,0.004699999999999999
2002-07-03,753.36,740.86,756.06,733.57,415960000.0,0.0096
2002-07-04,768.74,762.16,768.74,754.42,1420000000.0,0.0204
2002-07-05,787.83,768.51,797.42,768.51,989050000.0,0.0248
2002-07-08,783.35,807.12,807.36,778.78,972600000.0,-0.005699999999999999
2002-07-09,801.99,787.83,801.99,784.13,1480000000.0,0.023799999999999998
2002-07-10,794.71,795.02,802.75,790.45,731640000.0,-0.0091
2002-07-11,764.88,782.75,782.75,764.88,1140000000.0,-0.0375
2002-07-12,792.93,780.49,793.44,776.45,1810000000.0,0.036699999999999997
2002-07-15,783.52,787.65,799.87,780.3,1760000000.0,-0.011899999999999999
2002-07-16,771.45,785.28,792.61,767.87,1980000000.0,-0.0154
2002-07-18,773.85,774.25,780.28,770.86,1800000000.0,0.0031
2002-07-19,754.62,759.41,761.68,744.36,2150000000.0,-0.0248
2002-07-22,720.9,724.49,736.58,719.38,1450000000.0,-0.0447
2002-07-23,743.52,715.81,743.52,709.37,2380000000.0,0.031400000000000004
2002-07-24,721.41,723.76,726.23,715.1,1970000000.0,-0.0297
2002-07-25,723.52,752.78,752.78,723.52,1360000000.0,0.0029
2002-07-26,697.84,716.97,722.92,688.68,964890000.0,-0.0355
2002-07-29,700.35,704.08,707.98,694.95,1980000000.0,0.0036
2002-07-30,724.08,722.58,731.31,722.23,1420000000.0,0.0339
2002-07-31,717.99,725.03,727.58,717.42,1960000000.0,-0.0084
2002-08-01,707.8,720.99,721.31,702.44,1390000000.0,-0.014199999999999999
2002-08-02,700.68,693.95,704.09,689.38,1610000000.0,-0.0101
2002-08-05,675.76,690.77,692.12,672.59,1650000000.0,-0.0356
2002-08-06,673.78,660.94,674.76,660.94,1420000000.0,-0.0029
2002-08-07,679.37,685.06,689.45,677.63,1030000000.0,0.0083
2002-08-08,684.49,684.4,687.53,677.85,981680000.0,0.0075
2002-08-09,692.45,699.09,705.75,691.87,1460000000.0,0.0116
2002-08-12,695.39,693.99,702.83,692.48,827070000.0,0.0042
2002-08-13,708.63,695.14,708.71,693.31,803030000.0,0.019
2002-08-14,711.24,699.29,713.72,697.74,862480000.0,0.0037
2002-08-16,718.29,724.33,729.21,715.98,796050000.0,0.009899999999999999
2002-08-19,717.58,722.85,729.05,713.3,1140000000.0,-0.001
2002-08-20,736.7,732.62,740.25,730.69,1700000000.0,0.026600000000000002
2002-08-21,745.12,734.42,746.51,731.45,1510000000.0,0.011399999999999999
2002-08-22,745.75,749.3,752.43,743.34,1320000000.0,0.0008
2002-08-23,740.51,748.1,753.5,738.81,824170000.0,-0.006999999999999999
2002-08-26,734.79,731.82,737.3,730.37,685230000.0,-0.0077
2002-08-27,724.17,737.09,737.51,723.49,699630000.0,-0.014499999999999999
2002-08-28,724.05,718.35,732.11,718.35,652830000.0,-0.0002
2002-08-29,724.94,720.56,724.94,717.04,1110000000.0,0.0012
2002-08-30,736.4,726.25,736.4,721.02,805520000.0,0.0158
2002-09-02,751.98,739.84,751.98,738.09,673330000.0,0.0212
2002-09-03,740.59,752.86,755.44,740.41,780360000.0,-0.0151
2002-09-04,723.05,726.58,728.87,717.09,593330000.0,-0.023700000000000002
2002-09-05,720.98,730.97,731.26,720.74,578390000.0,-0.0029
2002-09-06,708.73,716.25,720.15,707.21,655080000.0,-0.017
2002-09-09,697.89,714.58,716.72,696.15,904300000.0,-0.015300000000000001
2002-09-10,713.3,701.67,713.3,701.67,636420000.0,0.022099999999999998
2002-09-11,724.71,717.97,726.26,716.34,582440000.0,0.016
2002-09-12,739.22,725.43,739.22,722.84,688100000.0,0.02
2002-09-13,718.17,726.13,727.43,716.49,1240000000.0,-0.0285
2002-09-16,704.38,721.45,721.71,700.75,839560000.0,-0.0192
2002-09-17,726.8,715.16,726.84,709.73,662840000.0,0.0318
2002-09-18,703.87,708.06,710.0,699.77,568570000.0,-0.0315
2002-09-19,704.12,705.11,715.16,702.02,439800000.0,0.0004
2002-09-23,679.43,692.14,693.26,677.17,488580000.0,-0.0351
2002-09-24,672.28,667.21,677.75,665.98,582650000.0,-0.0105
2002-09-25,657.96,669.36,669.73,651.93,504470000.0,-0.0213
2002-09-26,662.41,672.91,676.42,659.2,624150000.0,0.0068000000000000005
2002-09-27,663.72,665.2,672.26,660.53,1080000000.0,0.002
2002-09-30,646.42,645.28,648.84,639.74,505730000.0,-0.026099999999999998
2002-10-01,652.13,637.81,652.24,637.77,481470000.0,0.0088
2002-10-02,648.1,666.77,666.97,646.45,755570000.0,-0.0062
2002-10-04,650.92,642.43,654.7,638.0,777590000.0,0.0044
2002-10-07,627.4,644.32,644.32,627.16,605890000.0,-0.0361
2002-10-08,634.84,626.09,634.84,623.06,581090000.0,0.011899999999999999
2002-10-09,619.94,637.01,637.01,618.75,568190000.0,-0.0235
2002-10-10,584.04,610.68,613.97,584.04,680110000.0,-0.0579
2002-10-11,587.51,602.88,604.47,576.49,690060000.0,0.0059
2002-10-14,614.27,604.43,617.16,603.8,585670000.0,0.0455
2002-10-15,629.57,620.76,634.44,613.09,793240000.0,0.024900000000000002
2002-10-16,636.25,641.12,641.58,631.37,1210000000.0,0.0106
2002-10-17,644.66,633.46,647.79,625.67,1290000000.0,0.0132
2002-10-18,670.79,660.67,674.19,657.03,1160000000.0,0.0405
2002-10-21,652.67,666.51,668.31,652.67,1620000000.0,-0.027000000000000003
2002-10-22,639.27,665.54,665.85,632.45,1090000000.0,-0.020499999999999997
2002-10-23,657.43,640.56,657.54,631.24,1700000000.0,0.028399999999999998
2002-10-24,654.98,661.47,666.21,650.7,1680000000.0,-0.0037
2002-10-25,655.88,646.1,662.32,646.09,1020000000.0,0.0014000000000000002
2002-10-28,678.14,666.96,680.07,664.54,1250000000.0,0.0339
2002-10-29,673.18,675.09,682.81,672.47,1640000000.0,-0.0073
2002-10-30,658.03,672.43,672.83,651.86,1360000000.0,-0.0225
2002-10-31,658.92,664.8,670.18,653.11,1040000000.0,0.0014000000000000002
2002-11-01,647.65,652.34,657.12,646.15,829020000.0,-0.0171
2002-11-04,672.68,661.24,672.68,658.0,1720000000.0,0.038599999999999995
2002-11-05,664.9,672.72,674.65,660.97,1260000000.0,-0.0116
2002-11-06,682.56,673.94,683.36,672.5,1260000000.0,0.026600000000000002
2002-11-07,681.27,678.76,688.47,674.34,852320000.0,-0.0019
2002-11-08,674.85,668.06,674.87,664.24,693830000.0,-0.009399999999999999
2002-11-11,657.78,669.16,669.16,654.65,672690000.0,-0.0253
2002-11-12,654.43,644.67,656.6,643.39,907880000.0,-0.0051
2002-11-13,653.85,656.13,658.5,646.76,727450000.0,-0.0009
2002-11-14,652.15,656.41,659.73,650.45,640960000.0,-0.0026
2002-11-15,672.95,669.15,673.5,665.34,1060000000.0,0.0319
2002-11-18,667.13,672.92,678.12,665.63,671430000.0,-0.0086
2002-11-19,671.44,663.35,672.7,663.13,1510000000.0,0.006500000000000001
2002-11-20,682.0,669.18,682.83,666.71,1130000000.0,0.015700000000000002
2002-11-21,690.38,695.37,699.29,689.86,862130000.0,0.0123
2002-11-22,692.87,703.98,704.38,692.49,737550000.0,0.0036
2002-11-25,705.86,695.48,706.82,694.98,1490000000.0,0.0187
2002-11-26,702.27,705.94,707.21,697.39,1450000000.0,-0.0051
2002-11-27,708.07,694.69,709.12,694.51,706910000.0,0.0083
