,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
1517,036560,KOSDAQ,영풍정밀,일반 목적용 기계 제조업,"펌프, 벨브, 공사,주조 등",1999-12-28,12월,"최창규, 이한성(각자대표)",http://www.yppc.co.kr,서울특별시
1520,265560,KOSDAQ,영화테크,자동차 신품 부품 제조업,자동차 정션박스 등,2017-10-26,12월,엄준형,http://www.yhtec.com,충청남도
1522,036000,KOSDAQ,예림당,"서적, 잡지 및 기타 인쇄물 출판업",무선가입자망 단말기 및 차량용핸즈프리,1999-11-30,12월,나춘호,http://yearim.co.kr,서울특별시
1523,250930,KOSDAQ,예선테크,플라스틱제품 제조업,기업인수합병,2016-09-29,12월,전춘섭,,경기도
1524,053280,KOSDAQ,예스24,무점포 소매업,"도서,음반/DVD,화장품",2008-05-07,12월,김석환,,서울특별시
1526,122640,KOSDAQ,예스티,특수 목적용 기계 제조업,반도체 및 디스플레이 제조 장비,2015-12-16,12월,장동복,http://www.yest.co.kr,경기도
1528,900300,KOSDAQ,오가닉티코스메틱,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)",2016-11-04,12월,채정망,,홍콩
1529,045060,KOSDAQ,오공,기타 화학제품 제조업,"접착제,씰란트,광택제,연마제",2000-08-10,12월,"김윤정, 조한창",http://www.okong.com,인천광역시
1530,080520,KOSDAQ,오디텍,반도체 제조업,"광반도체,소자및모듈",2007-10-08,12월,박병근,http://www.od-tech.com,전라북도
1532,039830,KOSDAQ,오로라,전문디자인업,"캐릭터디자인,캐릭터완구 등",2001-01-03,12월,홍기선,http://www.auroraworld.com,서울특별시
1533,046120,KOSDAQ,오르비텍,기타 과학기술 서비스업,"방사선안전관리, 항공기 정밀부품 제조 등",2010-06-15,12월,권동혁,http://orbitech.co.kr,서울특별시
1534,014940,KOSDAQ,오리엔탈정공,일반 목적용 기계 제조업,"조선해양구조물 및 조선해양기계품 제작,",2001-12-26,12월,박세철,http://www.opco.co.kr,부산광역시
1536,065500,KOSDAQ,오리엔트정공,자동차 신품 부품 제조업,"하우징, 리테이너베어링",2002-09-19,12월,"장재진, 박영동",http://www.orientpi.co.kr,경상북도
1539,010470,KOSDAQ,오리콤,광고업,광고대행,2000-10-24,12월,"고영섭, 김성대(각자 대표이사)",http://www.oricom.co.kr,서울특별시
1540,053980,KOSDAQ,오상자이엘,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",CATIA Solution,2002-04-09,12월,이국래,http://www.osangjaiel.co.kr,인천광역시
1541,052420,KOSDAQ,오성첨단소재,플라스틱제품 제조업,"보호, 기능성 필름",2001-08-07,12월,이장원,http://www.osungam.com,전라북도
1542,241790,KOSDAQ,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼(HCDS, Ticl4 외), 반도체 장비",2016-12-01,12월,이경주,http://www.oceanbridge.co.kr,경기도
1544,039200,KOSDAQ,오스코텍,의약품 제조업,"뼈이식재,건강식품소재",2007-01-17,12월,"김정근, 윤태영",http://www.oscotec.com,경기도
1545,226400,KOSDAQ,오스테오닉,의료용 기기 제조업,골접합 및 재건용 금속소재 및 생분해성 복합소재 기반 임플란트,2018-02-22,12월,이동원,http://www.osteonic.com,서울특별시
1546,031510,KOSDAQ,오스템,자동차 신품 부품 제조업,휠,1997-02-12,12월,김정우,http://www.yyauto.co.kr,충청남도
1547,048260,KOSDAQ,오스템임플란트,의료용 기기 제조업,치과용임플란트,2007-02-07,12월,엄태관,http://www.osstem.com,서울특별시
1548,138080,KOSDAQ,오이솔루션,통신 및 방송 장비 제조업,광트랜시버,2014-02-27,12월,박용관,http://www.oesolution.com,광주광역시
1549,080580,KOSDAQ,오킨스전자,전자부품 제조업,반도체 검사용 소켓,2014-12-24,12월,전진국,http://www.okins.co.kr,경기도
1550,067170,KOSDAQ,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",2003-11-14,12월,강성희,http://www.autech.co.kr,충청남도
1551,173130,KOSDAQ,오파스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축 및 유지보수,2018-08-24,12월,장수현,http://www.opasnet.co.kr/,서울특별시
1552,049480,KOSDAQ,오픈베이스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)",2001-01-09,12월,송규헌,http://www.openbase.co.kr,서울특별시
1553,244460,KOSDAQ,올리패스,기초 의약물질 및 생물학적 제제 제조업,인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발,2019-09-20,12월,정신,http://www.olipass.com,경기도
1554,226950,KOSDAQ,올릭스,자연과학 및 공학 연구개발업,siRNA 신약 개발,2018-07-18,12월,이동기,http://www.olixpharma.com,경기도
1555,057540,KOSDAQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템",2007-09-19,12월,박혜린,http://www.omnisystem.co.kr,경기도
1556,082210,KOSDAQ,옵트론텍,사진장비 및 광학기기 제조업,"IRFilter,Grating",2005-06-24,12월,"홍사관, 임지윤",http://www.optrontec.com,경상남도
1557,109080,KOSDAQ,옵티시스,통신 및 방송 장비 제조업,광링크 모듈 등,2011-07-12,12월,신현국,http://www.opticis.com,경기도
1558,153710,KOSDAQ,옵티팜,의료용품 및 기타 의약 관련제품 제조업,"옵티케어, 메디피그 등",2018-10-26,12월,"한성준, 김현일",http://www.optipharm.co.kr,충청북도
1559,122990,KOSDAQ,와이솔,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",2010-09-10,12월,염상덕,http://www.wisol.co.kr,경기도
1560,232140,KOSDAQ,와이아이케이,특수 목적용 기계 제조업,메모리 웨이퍼 테스터,2015-12-24,12월,최명배,http://yikcorp.com,경기도
1561,067900,KOSDAQ,와이엔텍,폐기물 처리업,"사업장폐기물중간및최종처리,전문건설,골재제조",2005-12-23,12월,박지영,http://www.y-entec.co.kr,전라남도
1562,155650,KOSDAQ,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",2012-11-15,12월,이윤용,http://www.ymc-inc.com,충청남도
1563,251370,KOSDAQ,와이엠티,기초 화학물질 제조업,"PCB, 반도체 및 디스플레이 제조용 화학소재 등",2017-04-27,12월,전성욱,http://www.ymtechnology.com,인천광역시
1564,066430,KOSDAQ,와이오엠,기타 전문 도매업,"VCI,LDPE필름 외",2002-12-24,12월,염현규,http://www.yopticsm.com,부산광역시
1565,193250,KOSDAQ,와이제이엠게임즈,전자부품 제조업,휴대폰용 진동모터,2014-12-29,12월,민용재,http://yjmgames.com,서울특별시
1566,273060,KOSDAQ,와이즈버즈,광고업,기업인수합병,2017-08-07,12월,김종원,,서울특별시
1567,019210,KOSDAQ,와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴",1997-08-06,12월,송호근,http://www.yg1.co.kr,인천광역시
1568,122870,KOSDAQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",2011-11-23,12월,황보경,http://www.ygfamily.com,서울특별시
1569,332570,KOSDAQ,와이팜,전자부품 제조업,전력증폭기 모듈(PAM),2020-07-31,12월,유대규,http://www.wipam.co.kr,경기도
1570,079000,KOSDAQ,와토스코리아,플라스틱제품 제조업,위생도기용부속(양변기용),2005-11-15,12월,송공석,http://www.watos.com,전라남도
1572,114630,KOSDAQ,우노앤컴퍼니,화학섬유 제조업,"PVC가발사, 난연고열사",2010-01-15,12월,김종천,http://www.unon.co.kr,전라북도
1574,032820,KOSDAQ,우리기술,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",2000-06-22,12월,노갑선,http://www.wooritg.com,서울특별시
1575,041190,KOSDAQ,우리기술투자,기타 금융업,창업자에 대한 투자 및 융자,2000-06-09,12월,이정훈,http://www.wooricapital.co.kr,서울특별시
1576,115440,KOSDAQ,우리넷,통신 및 방송 장비 제조업,"광전송장비(MSPP), 교환장비(AGW)",2010-01-27,12월,"장현국,최종신(각자대표)",http://www.woori-net.com,경기도
1579,046970,KOSDAQ,우리로,기타 전문 도매업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드",2012-11-27,12월,박세철,http://www.wooriro.com,광주광역시
1580,082850,KOSDAQ,우리바이오,전구 및 조명장치 제조업,"LCD광원부품(CCFL,EEFL)",2005-07-29,12월,"차기현, 이숭래",http://www.wooreeeti.co.kr,경기도
1581,215360,KOSDAQ,우리산업,자동차 신품 부품 제조업,ACTUATOR 등,2015-05-06,12월,김정우,http://www.woory.com,경기도
1582,072470,KOSDAQ,우리산업홀딩스,자동차 신품 부품 제조업,HVAC ACTUATOR (자동차 공조장치 부품 등),2003-10-28,12월,김명준,http://www.woory.com,경기도
1583,073560,KOSDAQ,우리손에프앤지,"도축, 육류 가공 및 저장 처리업","양돈업, 도축업",2016-07-27,12월,"조창현,편명식(각자대표)",http://www.woorisonfng.co.kr,전라남도
1584,153490,KOSDAQ,우리이앤엘,반도체 제조업,LED 패키지,2013-02-05,12월,권경환,http://www.wooreeenl.co.kr,경기도
1585,037400,KOSDAQ,우리조명,전구 및 조명장치 제조업,"변환장치 제조업 백열전구, 형광등",1999-12-16,12월,"윤철주, 박길수 각자대표이사",http://www.wooree.co.kr,경기도
1587,101170,KOSDAQ,우림기계,일반 목적용 기계 제조업,"트랜스미션,감속기,기어전동축 제조",2009-04-28,12월,한규석,http://www.woorimgear.co.kr,경상남도
1589,066590,KOSDAQ,우수AMS,자동차 신품 부품 제조업,"엔진, 조향 및 기아변속기 부품",2003-02-12,12월,김선우,http://woosu.co.kr,경상남도
1591,103840,KOSDAQ,우양,"과실, 채소 가공 및 저장 처리업","HMR, 음료 베이스, 퓨레 등",2019-11-20,12월,이구열,http://foodkorea.com,충청남도
1592,046940,KOSDAQ,우원개발,기반조성 및 시설물 축조관련 전문공사업,토공사,2002-06-18,12월,김기영,http://www.woowonerd.com,서울특별시
1593,215380,KOSDAQ,우정바이오,자연과학 및 공학 연구개발업,기업인수합병,2015-05-18,12월,천병년,,경기도
1594,065680,KOSDAQ,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터,2004-01-02,12월,노영백,http://www.uju.com,경기도
1596,018620,KOSDAQ,우진비앤지,의약품 제조업,"슈퍼티아,안티펜SM",2008-05-20,12월,"강석진, 강재구(각자 대표이사)",http://www.woogenebng.com,경기도
1603,032940,KOSDAQ,원익,기계장비 및 관련 물품 도매업,반도체용석영,1997-07-18,12월,장홍식,http://www.wonik.co.kr,경기도
1604,240810,KOSDAQ,원익IPS,특수 목적용 기계 제조업,반도체 제조용 기계,2016-05-02,12월,Hyeondeok Lee,http://.www.ips.co.kr,경기도
1605,074600,KOSDAQ,원익QnC,유리 및 유리제품 제조업,석영유리가공제품,2003-12-12,12월,임창빈,http://www.wonikquartz.com,경상북도
1606,104830,KOSDAQ,원익머트리얼즈,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",2011-12-28,12월,한우성,http://wimco.co.kr,충청북도
1607,014190,KOSDAQ,원익큐브,기타 전문 도매업,"이에이엠, 2-헤마, 비에이엠, 엠엠에이, 아스팔트슁글",1996-04-26,12월,문경수,http://www.hunus.co.kr,경기도
1608,030530,KOSDAQ,원익홀딩스,기타 금융업,가스캐비닛,1996-09-24,12월,"이재헌,박영규 각자대표",http://www.wonikholdings.kr,경기도
1609,012620,KOSDAQ,원일특강,1차 철강 제조업,특수강,1994-06-28,12월,신용문,http://www.wonilsteel.co.kr,경기도
1611,008370,KOSDAQ,원풍,플라스틱제품 제조업,플라스틱 필름,1992-12-18,12월,윤 기 로,http://www.wonpoong.co.kr,서울특별시
1612,008290,KOSDAQ,원풍물산,봉제의복 제조업,남성용신사복,1997-07-18,12월,"이원기,이두식",http://www.wonpung.com,인천광역시
1613,101160,KOSDAQ,월덱스,전자부품 제조업,반도체용링및전극,2008-06-19,12월,배종식,,경상북도
1614,095270,KOSDAQ,웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",이동통신중계기용전력증폭기,2007-09-12,12월,박천석(단독대표),http://www.wavetc.com,경기도
1616,065950,KOSDAQ,웰크론,직물직조 및 직물제품 제조업,"기능성 침구용품, 크리너, 필터, 방탄·방검복",2003-07-29,12월,이영규,http://www.welcron.com,서울특별시
1617,076080,KOSDAQ,웰크론한텍,건물 건설업,"에너지절감설비,자동화배합설비,환경설비",2008-07-18,12월,"이영규, 이기창, 이영식",http://www.welcronhantec.co.kr,경기도
1618,196700,KOSDAQ,웹스,합성고무 및 플라스틱 물질 제조업,"기능성 컴파운드, 건축외장자재",2015-08-24,12월,이재춘,http://www.waps.co.kr,부산광역시
1619,069080,KOSDAQ,웹젠,소프트웨어 개발 및 공급업,3D 온라인게임 '뮤(MU)',2003-05-23,12월,김태영,http://company.webzen.com,경기도
1620,053580,KOSDAQ,웹케시,소프트웨어 개발 및 공급업,"에스이알피, 브랜치, 인하우스",2019-01-25,12월,강원주,http://www.webcash.co.kr,서울특별시
1621,071460,KOSDAQ,위니아딤채,가정용 기기 제조업,"김치냉장고(스탠드형, 뚜껑형), 에어컨, 프리미엄 냉장고 등",2016-07-14,12월,김혁표,http://www.dayou-winia.com,광주광역시
1622,044340,KOSDAQ,위닉스,가정용 기기 제조업,일반목적용 기계제조업,2000-10-24,12월,"윤희종, 윤철민",http://www.e-winix.co.kr,경기도
1623,330350,KOSDAQ,위더스제약,의약품 제조업,의약품 제조 및 도소매(순환기용제 등),2020-07-03,06월,성대영,http://withuspharm.com,서울특별시
1624,112040,KOSDAQ,위메이드,소프트웨어 개발 및 공급업,미르의전설2,2009-12-18,12월,장현국,http://corp.wemade.com,경기도
1625,065370,KOSDAQ,위세아이텍,소프트웨어 개발 및 공급업,"빅데이터분석, 인공지능, 데이터품질관리 솔루션",2020-02-10,12월,김종현,http://www.wise.co.kr,경기도
1627,038620,KOSDAQ,위즈코프,연료 소매업,인터넷 인프라 및 응용,2000-05-04,12월,정승환,http://www.wizit.com,서울특별시
1628,299900,KOSDAQ,위지윅스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업","VFX, 뉴미디어 등 특수영상 컨텐츠 제작",2018-12-20,12월,"박관우, 박인규",http://www.wswgstudios.com,서울특별시
1629,036090,KOSDAQ,위지트,특수 목적용 기계 제조업,LCD 반도체,1999-12-10,12월,김상우,http://www.wizit.co.kr,인천광역시
1630,136540,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011-05-02,12월,김대연,http://www.wins21.co.kr,경기도
1631,320000,KOSDAQ,윈텍,특수 목적용 기계 제조업,비전검사장비,2019-09-18,12월,허민석,http://www.wintec.co.kr,경기도
1632,097800,KOSDAQ,윈팩,반도체 제조업,반도체 패키징 및 테스트,2013-03-07,12월,이한규,http://www.winpac.co.kr,경기도
1633,192390,KOSDAQ,윈하이텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크 플레이트(건설용거푸집),2014-07-25,12월,변천섭,http://www.winhitech.co.kr,충청북도
1634,313760,KOSDAQ,윌링스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",태양광 인버터 등,2019-07-25,12월,안강순,http://www.willings.co.kr,경기도
1636,900340,KOSDAQ,윙입푸드,기타 금융업,육가공 제품,2018-11-30,12월,왕현도,http://wingyip-food.com,홍콩
1643,036200,KOSDAQ,유니셈,특수 목적용 기계 제조업,반도체장비(DryGasScrubber),1999-12-10,12월,"김형균,이양구(각자대표)",http://www.unisem.co.kr,경기도
1644,018000,KOSDAQ,유니슨,일반 목적용 기계 제조업,"풍력발전기, 풍력타워",1996-01-10,12월,허화도,http://www.unison.co.kr,경상남도
1647,203450,KOSDAQ,유니온커뮤니티,통신 및 방송 장비 제조업,지문인식출입통제기,2016-12-07,12월,신요식,http://www.unioncomm.co.kr,서울특별시
1650,011320,KOSDAQ,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등",1993-12-29,12월,안정구,http://www.unick.co.kr,경상남도
